2025-01-13 15:42:05.415347: Epoch: 18/50 Train Loss: 0.2944, Valid Loss: 0.7270, Accuracy: 71.19%, Precision: 0.7839, Recall: 0.7954, F1 Score: 0.7896
2025-01-13 15:42:22.582657: Epoch: 19/50 Train Loss: 0.2873, Valid Loss: 0.7348, Accuracy: 70.97%, Precision: 0.7616, Recall: 0.8339, F1 Score: 0.7961
2025-01-13 15:42:39.749061: Epoch: 20/50 Train Loss: 0.2812, Valid Loss: 0.7489, Accuracy: 72.25%, Precision: 0.7641, Recall: 0.8560, F1 Score: 0.8074
2025-01-13 15:42:56.915938: Epoch: 21/50 Train Loss: 0.2775, Valid Loss: 0.7496, Accuracy: 71.47%, Precision: 0.7708, Recall: 0.8257, F1 Score: 0.7973
2025-01-13 15:43:14.082769: Epoch: 22/50 Train Loss: 0.2617, Valid Loss: 0.7741, Accuracy: 72.36%, Precision: 0.7691, Recall: 0.8478, F1 Score: 0.8065
2025-01-13 15:43:31.248336: Epoch: 23/50 Train Loss: 0.2509, Valid Loss: 0.7942, Accuracy: 71.08%, Precision: 0.7725, Recall: 0.8142, F1 Score: 0.7928
2025-01-13 15:43:48.414573: Epoch: 24/50 Train Loss: 0.2462, Valid Loss: 0.8060, Accuracy: 71.75%, Precision: 0.7621, Recall: 0.8494, F1 Score: 0.8034
2025-01-13 15:44:05.635094: Epoch: 25/50 Train Loss: 0.2480, Valid Loss: 0.7955, Accuracy: 71.91%, Precision: 0.7693, Recall: 0.8380, F1 Score: 0.8022
2025-01-13 15:44:22.806341: Epoch: 26/50 Train Loss: 0.2414, Valid Loss: 0.8039, Accuracy: 71.69%, Precision: 0.7651, Recall: 0.8421, F1 Score: 0.8017
2025-01-13 15:44:40.043601: Epoch: 27/50 Train Loss: 0.2361, Valid Loss: 0.8263, Accuracy: 71.75%, Precision: 0.7648, Recall: 0.8437, F1 Score: 0.8023
2025-01-13 15:44:57.225409: Epoch: 28/50 Train Loss: 0.2371, Valid Loss: 0.8332, Accuracy: 71.91%, Precision: 0.7603, Recall: 0.8568, F1 Score: 0.8057
2025-01-13 15:45:14.424014: Epoch: 29/50 Train Loss: 0.2296, Valid Loss: 0.8391, Accuracy: 71.80%, Precision: 0.7581, Recall: 0.8592, F1 Score: 0.8055
2025-01-13 15:45:31.601529: Epoch: 30/50 Train Loss: 0.2251, Valid Loss: 0.8204, Accuracy: 71.58%, Precision: 0.7703, Recall: 0.8290, F1 Score: 0.7986
2025-01-13 15:45:48.788200: Epoch: 31/50 Train Loss: 0.2179, Valid Loss: 0.8262, Accuracy: 71.52%, Precision: 0.7685, Recall: 0.8314, F1 Score: 0.7987
2025-01-13 15:46:05.956507: Epoch: 32/50 Train Loss: 0.2197, Valid Loss: 0.8352, Accuracy: 71.30%, Precision: 0.7626, Recall: 0.8388, F1 Score: 0.7989
2025-01-13 15:46:23.186415: Epoch: 33/50 Train Loss: 0.2221, Valid Loss: 0.8444, Accuracy: 71.97%, Precision: 0.7613, Recall: 0.8560, F1 Score: 0.8059
2025-01-13 15:46:40.449424: Epoch: 34/50 Train Loss: 0.2204, Valid Loss: 0.8301, Accuracy: 71.36%, Precision: 0.7660, Recall: 0.8331, F1 Score: 0.7981
